Market,City,State,Year,accommodation_food_lag,admin_support_lag,agriculture_lag,arts_entertainment_lag,construction_lag,education_lag,finance_lag,healthcare_lag,information_lag,management_lag,manufacturing_lag,mining_lag,other_services_lag,professional_services_lag,real_estate_lag,retail_lag,transportation_lag,utilities_lag,wholesale_lag,outcome
"Greensboro, NC",Greensboro,NC,2020,0.0416184971098265,-0.0019841269841269,0.0,0.0378787878787878,0.0478325859491778,0.0583333333333333,-0.0289634146341463,0.0106269925611052,-0.0115606936416184,0.0,-0.0211267605633802,0.0,0.0105140186915887,-0.0028544243577545,-0.0091240875912408,0.002365930599369,-0.029090909090909,0.0,-0.0267062314540059,0.1249652533100227
"Greensboro, NC",Greensboro,NC,2021,-0.0177580466148723,0.05168986083499,0.0,0.0364963503649635,0.0042796005706134,0.0314960629921259,-0.0094191522762951,-0.0136698212407991,0.0116959064327485,-0.048076923076923,-0.0215827338129496,0.0,0.0289017341040462,-0.0104961832061068,0.012891344383057,-0.002360346184107,0.0711610486891385,0.5,-0.0152439024390243,0.1411425700080914
"Greensboro, NC",Greensboro,NC,2022,0.0293785310734463,0.0151228733459357,0.0,0.0985915492957746,0.0198863636363636,0.0534351145038167,-0.0015847860538827,0.0554371002132196,0.0924855491329479,-0.0606060606060606,-0.0220588235294117,0.0,0.0202247191011235,0.0154291224686595,0.06,0.0063091482649842,0.1748251748251748,-0.3333333333333333,-0.001547987616099,0.1396846288128876
"Greensboro, NC",Greensboro,NC,2023,0.0230515916575192,0.0242085661080074,0.0,-0.0256410256410256,0.0487465181058495,0.0217391304347826,0.0063492063492063,0.0363636363636363,-0.1216931216931216,-0.010752688172043,0.0300751879699248,0.0,0.0055066079295154,-0.0256410256410256,0.0548885077186964,0.0086206896551724,-0.0029761904761904,0.0,-0.0077519379844961,0.0438135523114226
"Greensboro, NC",Greensboro,NC,2024,0.0182403433476394,-0.0163636363636363,0.0,0.0,0.0026560424966799,0.0,-0.0615141955835962,0.0077972709551656,0.0180722891566265,-0.0978260869565217,-0.0072992700729927,0.0,-0.0032858707557502,0.0048732943469785,-0.0195121951219512,-0.0093240093240093,-0.0328358208955223,0.0,-0.015625,0.0268088104406476
"Fort Wayne, IN",Fort Wayne,IN,2020,-0.0113475177304964,0.0090702947845804,0.0,-0.0317460317460317,0.0169779286926994,0.010204081632653,-0.0186125211505922,0.0264187866927592,0.0238095238095238,0.0,0.0026954177897574,0.0,0.0092807424593967,-0.0199203187250996,0.0189125295508274,0.0,0.0,-0.1428571428571428,0.0059055118110236,0.1069054058947465
"Fort Wayne, IN",Fort Wayne,IN,2021,0.0143472022955523,0.0247191011235955,0.0,0.0245901639344262,0.021702838063439,0.0808080808080808,0.0086206896551724,0.0009532888465204,0.0077519379844961,0.0196078431372549,-0.0080645161290322,0.0,0.0091954022988505,0.0149051490514905,0.0139211136890951,-0.023725834797891,-0.0118110236220472,0.0,-0.0254403131115459,0.1396808663538709
"Fort Wayne, IN",Fort Wayne,IN,2022,0.0141442715700141,0.0153508771929824,0.0,-0.032,0.0392156862745098,-0.0841121495327102,0.0153846153846153,0.0066666666666666,-0.0461538461538461,-0.0769230769230769,-0.008130081300813,-0.25,-0.0045558086560364,-0.0066755674232309,0.0617848970251716,-0.0108010801080108,0.0876494023904382,0.25,-0.0040160642570281,0.1144518223556582
"Fort Wayne, IN",Fort Wayne,IN,2023,0.0502092050209205,0.0064794816414686,0.0,-0.0495867768595041,0.0047169811320754,0.0612244897959183,-0.0303030303030303,0.0331125827814569,0.0241935483870967,-0.1041666666666666,0.0109289617486338,0.0,0.0102974828375286,-0.0094086021505376,0.0107758620689655,0.0072793448589626,0.0805860805860805,0.0,-0.0181451612903225,0.0769046681470965
"Fort Wayne, IN",Fort Wayne,IN,2024,0.0212483399734395,0.0085836909871244,0.0,0.1913043478260869,0.0250391236306729,0.1057692307692307,-0.0069444444444444,0.0448717948717948,0.0,-0.0465116279069767,0.0,0.0,-0.0135900339750849,0.0407055630936228,0.0319829424307036,-0.025293586269196,0.0067796610169491,-0.0666666666666666,-0.0246406570841889,0.0556512265570636
"Henderson, NV",Henderson,NV,2020,0.0228136882129277,0.0071090047393364,0.0,0.0533980582524271,-0.0130151843817787,0.1047619047619047,0.0223123732251521,0.0248917748917748,0.0428571428571428,-0.0256410256410256,0.1129032258064516,0.0,-0.0062893081761006,0.0556640625,0.036697247706422,0.0042016806722689,0.1138211382113821,0.0,0.0036630036630036,0.0643053736026072
"Henderson, NV",Henderson,NV,2021,0.0353159851301115,0.04,0.0,0.0092165898617511,0.0307692307692307,0.0775862068965517,0.0376984126984126,0.0770855332629355,0.0136986301369863,0.131578947368421,0.036231884057971,0.6666666666666666,0.0886075949367088,0.0370027752081406,0.0672566371681415,0.0334728033472803,0.0437956204379562,0.0,0.0072992700729927,0.2173599600483101
"Henderson, NV",Henderson,NV,2022,0.059245960502693,0.0972850678733031,0.0,0.0365296803652968,0.0639658848614072,0.0,0.022944550669216,0.0598039215686274,0.1351351351351351,0.1395348837209302,0.0209790209790209,-0.4,0.0155038759689922,0.0820695807314897,0.0414593698175787,0.0431848852901484,0.1468531468531468,0.0,0.0688405797101449,0.077845409446513
"Henderson, NV",Henderson,NV,2023,0.0677966101694915,0.0185567010309278,0.0,0.0837004405286343,-0.0080160320641282,0.112,0.0242990654205607,0.0573543015726179,-0.0178571428571428,-0.0816326530612244,0.0410958904109589,0.0,0.0572519083969465,0.0478153338829348,0.0828025477707006,0.0284605433376455,0.1585365853658536,0.0,0.023728813559322,-0.010908524204241
"Henderson, NV",Henderson,NV,2024,0.0682539682539682,-0.0182186234817813,0.0,0.0934959349593495,0.0343434343434343,0.0503597122302158,-0.0328467153284671,0.0481189851268591,0.006060606060606,0.1777777777777777,0.0526315789473684,0.0,0.0361010830324909,0.036191974822974,-0.0338235294117647,0.0176100628930817,-0.0736842105263157,0.0,-0.0496688741721854,0.0558962897026557
"Corpus Christi, TX",Corpus Christi,TX,2020,0.0208588957055214,0.0157728706624605,0.0,-0.1022727272727272,0.0392156862745098,-0.0285714285714285,0.007366482504604,-0.0232558139534883,0.009009009009009,-0.0416666666666666,0.0065359477124183,-0.0363636363636363,-0.0376175548589341,-0.016497461928934,-0.0349127182044887,-0.0173243503368623,0.0505050505050505,0.0714285714285714,-0.0199501246882793,0.0559527430708868
"Corpus Christi, TX",Corpus Christi,TX,2021,-0.0024038461538461,0.0341614906832298,0.0,-0.050632911392405,0.0037735849056603,0.0588235294117647,-0.0201096892138939,0.0085714285714285,-0.0892857142857142,-0.217391304347826,-0.0194805194805194,-0.0471698113207547,-0.003257328990228,0.0038709677419354,-0.0232558139534883,-0.0558276199804113,-0.0240384615384615,0.3333333333333333,0.0025445292620865,0.0904859348425894
"Corpus Christi, TX",Corpus Christi,TX,2022,0.0240963855421686,0.006006006006006,0.0,0.1066666666666666,0.0169172932330827,-0.0416666666666666,0.001865671641791,0.0179414542020774,-0.0196078431372549,0.2222222222222222,-0.0132450331125827,-0.099009900990099,-0.0359477124183006,0.0102827763496143,0.0529100529100529,-0.0062240663900414,0.0147783251231527,-0.1,0.0025380710659898,0.0510990946627836
"Corpus Christi, TX",Corpus Christi,TX,2023,0.0317647058823529,-0.017910447761194,0.0,-0.0843373493975903,0.0129390018484288,0.0289855072463768,0.0037243947858473,-0.0064935064935064,-0.06,0.1363636363636363,-0.0067114093959731,0.0,0.0288135593220339,-0.0318066157760814,-0.0150753768844221,-0.0010438413361169,0.0776699029126213,0.0,0.0050632911392405,-0.0042557387419173
"Corpus Christi, TX",Corpus Christi,TX,2024,-0.0068415051311288,0.0516717325227963,0.0,0.0657894736842105,0.0164233576642335,0.0422535211267605,-0.0426716141001855,0.0280112044817927,0.0212765957446808,-0.12,0.0,0.0109890109890109,0.0395387149917627,0.0052562417871222,0.0204081632653061,-0.0010449320794148,-0.027027027027027,0.0,-0.035264483627204,-0.003680068099123
"Saint Louis, MO",Saint Louis,MO,2020,0.0149828767123287,-0.0049157303370786,0.0,0.0047281323877068,-0.0051020408163265,-0.0192307692307692,-0.0049358341559723,-0.017586051405381,0.005893909626719,-0.0346820809248554,-0.0450054884742041,0.0,-0.0011650485436893,-0.0078878177037686,-0.0029985007496251,-0.0110998990918264,0.0203442879499217,0.0,-0.0395136778115501,0.1345135944530562
"Saint Louis, MO",Saint Louis,MO,2021,-0.0206663854913538,-0.0063514467184191,0.0,0.0305882352941176,0.0012820512820512,-0.0269607843137254,-0.0178571428571428,-0.0263157894736842,-0.021484375,-0.091317365269461,-0.0367816091954023,0.0,-0.0112752721617418,-0.0076560659599528,0.018796992481203,-0.019047619047619,0.0291411042944785,0.0,-0.0063291139240506,0.0998286876243536
"Saint Louis, MO",Saint Louis,MO,2022,0.0012919896640826,0.0014204545454545,0.0,0.0182648401826484,0.0224071702944942,0.0125944584382871,-0.005050505050505,-0.005813953488372,-0.0399201596806387,-0.0098846787479406,-0.0178997613365155,0.0,-0.0039323633503735,-0.0053412462908011,0.0236162361623616,-0.0294729542302357,0.1371087928464977,1.9090909090909087,-0.0270700636942675,0.0079214258134274
"Saint Louis, MO",Saint Louis,MO,2023,0.0103225806451612,-0.0418439716312056,0.0,0.0291479820627802,-0.0093926111458985,0.0024875621890547,0.0294416243654822,0.0162794373320689,-0.0644490644490644,0.1647254575707154,-0.0364520048602673,0.0,-0.0090801421239636,-0.0080548926014319,-0.0050468637346791,-0.0100035727045373,0.0314547837483617,0.0,-0.0376432078559738,0.0635186764334984
"Saint Louis, MO",Saint Louis,MO,2024,0.0212856534695615,-0.0281273131014063,0.0,0.0065359477124183,-0.0164348925410872,0.032258064516129,-0.0384615384615384,-0.2342146189735614,0.0,-0.0528571428571428,-0.0100882723833543,0.0,0.0095617529880478,0.0183458646616541,-0.0195652173913043,-0.0187657885239985,-0.0648030495552731,-0.09375,-0.016156462585034,0.0282756905753917
"Durham, NC",Durham,NC,2020,0.0284605433376455,0.0133630289532293,0.0,0.0789473684210526,0.029126213592233,0.0573248407643312,0.0,0.025,-0.0788177339901477,-0.0612244897959183,0.005813953488372,0.0,0.027027027027027,-0.0017241379310344,0.0236842105263157,-0.0183982683982684,0.0147058823529411,0.0,-0.0255474452554744,0.0990141456368696
"Durham, NC",Durham,NC,2021,-0.0138364779874213,-0.0879120879120879,0.0,-0.024390243902439,0.0415094339622641,-0.0120481927710843,-0.0207253886010362,0.0185830429732868,-0.0320855614973262,0.0,-0.0115606936416184,0.0,-0.0041551246537396,0.0293609671848013,0.0282776349614395,0.0011025358324145,0.0942028985507246,1.0,-0.0037453183520599,0.2245924375056154
"Durham, NC",Durham,NC,2022,0.0038265306122448,0.0409638554216867,0.0,-0.0083333333333333,0.0018115942028985,0.0975609756097561,0.0264550264550264,0.0421892816419612,-0.0165745856353591,-0.0434782608695652,-0.0350877192982456,0.0,0.0598052851182197,0.0167785234899328,0.0625,-0.0187224669603524,0.23841059602649,0.0,0.0338345864661654,0.1330559883764091
"Durham, NC",Durham,NC,2023,0.0152477763659466,0.0092592592592592,0.0,0.0504201680672268,0.0705244122965642,0.0277777777777777,0.0283505154639175,0.0557986870897155,0.0224719101123595,-0.0454545454545454,0.0545454545454545,0.0,0.0052493438320209,0.0255775577557755,0.0447058823529411,0.0089786756453423,0.0267379679144385,-0.5,-0.0218181818181818,0.0196705344275204
"Durham, NC",Durham,NC,2024,0.0212765957446808,0.055045871559633,0.0,0.024,0.1013513513513513,0.0324324324324324,-0.025062656641604,0.0290155440414507,-0.0054945054945054,0.0476190476190476,0.0172413793103448,0.0,0.0091383812010443,0.0426387771520514,0.0225225225225225,-0.0255839822024471,-0.15625,0.0,0.0297397769516728,0.0119608823266296
"Saint Paul, MN",Saint Paul,MN,2020,0.0346820809248554,0.0,0.0,0.0329113924050632,-0.0103244837758112,0.0160857908847185,0.005654281098546,0.0337308347529812,-0.0345679012345679,-0.0456431535269709,-0.0168612191958495,0.0,0.0009510223490252,-0.0065549890750182,0.0101954120645709,-0.0193765796124684,0.0,0.0,-0.0152380952380952,0.0857612989165627
"Saint Paul, MN",Saint Paul,MN,2021,-0.0502793296089385,0.0030549898167006,0.0,0.0049019607843137,0.0104321907600596,0.0,0.0048192771084337,0.0128543177323665,-0.0230179028132992,-0.017391304347826,-0.0435356200527704,0.0,-0.0033254156769596,-0.0043988269794721,0.0285954583683767,-0.0098797250859106,0.0111524163568773,0.0,-0.0145067698259187,0.0887995245118978
"Saint Paul, MN",Saint Paul,MN,2022,0.0164705882352941,0.0294416243654822,0.0,0.0121951219512195,0.0058997050147492,0.0052770448548812,0.0159872102318145,0.044256426944354,-0.0052356020942408,0.0088495575221238,-0.0013793103448275,0.0,0.0176358436606291,-0.0092047128129602,0.026165167620605,0.0030368763557483,0.0386029411764705,0.0,-0.014720314033366,0.0294690748849089
"Saint Paul, MN",Saint Paul,MN,2023,0.0387731481481481,-0.0374753451676528,0.0,0.0120481927710843,-0.000733137829912,0.0761154855643044,0.029110936270653,0.0330320972265503,-0.0421052631578947,-0.0526315789473684,0.0124309392265193,0.0,0.0056206088992974,-0.0111482720178372,-0.0031872509960159,-0.018598615916955,0.0230088495575221,0.0,-0.0338645418326693,0.0145612620178029
"Saint Paul, MN",Saint Paul,MN,2024,0.022284122562674,0.0235655737704918,0.0,-0.0095238095238095,0.0029347028613352,0.0,-0.0336391437308868,0.0434389140271493,-0.0082417582417582,-0.0231481481481481,-0.0354706684856753,0.0,0.0111783884489986,0.0093949642991356,-0.0103916866506794,-0.00440722785368,-0.0432525951557093,0.1,-0.0484536082474226,0.0136363352701949
"Reno, NV",Reno,NV,2020,-0.0011820330969267,-0.0195121951219512,0.0,0.0924855491329479,0.0316804407713498,0.036036036036036,-0.0167224080267558,0.0129870129870129,-0.0101522842639593,-0.1379310344827586,0.0076335877862595,0.1904761904761904,0.0306278713629402,-0.0126849894291754,0.0826446280991735,0.0087719298245614,-0.0043859649122807,0.1666666666666666,-0.0267379679144385,0.0954094904939864
"Reno, NV",Reno,NV,2021,-0.0047337278106508,0.0182421227197346,0.0,0.0,0.0453938584779706,0.1130434782608695,0.0221088435374149,0.0109890109890109,0.0974358974358974,-0.02,-0.0113636363636363,-0.08,0.0267459138187221,0.0078515346181299,0.0290076335877862,-0.0038647342995169,0.0484581497797356,0.0,0.0384615384615384,0.2469972640666771
"Reno, NV",Reno,NV,2022,0.0095124851367419,0.0,0.3333333333333333,0.0052910052910052,0.0332056194125159,0.109375,0.0565723793677204,0.0235507246376811,-0.0373831775700934,-0.1020408163265306,0.0383141762452107,0.1739130434782608,0.0231548480463096,0.0509915014164305,0.029673590504451,0.0184287099903006,0.0252100840336134,-0.1428571428571428,0.0211640211640211,0.0176222964108816
"Reno, NV",Reno,NV,2023,0.0494699646643109,0.0521172638436482,1.25,0.1,0.0135970333745364,-0.028169014084507,0.0456692913385826,0.0902654867256637,-0.0048543689320388,0.1818181818181818,0.022140221402214,-0.074074074074074,0.0311173974540311,0.0195417789757412,0.0100864553314121,0.0219047619047619,0.1762295081967213,1.0,0.0129533678756476,-0.0052654514276391
"Reno, NV",Reno,NV,2024,0.0505050505050505,-0.001547987616099,0.2222222222222222,0.1148325358851674,0.0609756097560975,0.036231884057971,-0.0481927710843373,0.0324675324675324,0.0390243902439024,0.0192307692307692,-0.03971119133574,0.28,0.0548696844993141,0.023132848645076,0.0028530670470756,-0.0139794967381174,-0.0209059233449477,-0.0833333333333333,-0.0230179028132992,0.0467913300232541
"Saint Petersburg, FL",Saint Petersburg,FL,2020,-0.0010952902519167,0.0189982728842832,0.0,0.0824742268041237,0.047683923705722,0.0463576158940397,0.0378681626928471,0.0326433121019108,0.0320855614973262,-0.088235294117647,0.0044052863436123,0.0,0.0205850487540628,0.0564516129032258,0.0363391655450874,-0.0176787086856264,0.03125,0.0,-0.0055401662049861,0.1215192399319907
"Saint Petersburg, FL",Saint Petersburg,FL,2021,0.0010964912280701,0.035593220338983,0.0,-0.0285714285714285,-0.0052015604681404,-0.050632911392405,0.0148648648648648,0.0331534309946029,-0.0103626943005181,0.032258064516129,0.0307017543859649,0.0,0.0276008492569002,0.0598943041691133,0.0571428571428571,0.0187793427230046,0.0787878787878787,-0.0588235294117647,-0.011142061281337,0.2249523987708036
"Saint Petersburg, FL",Saint Petersburg,FL,2022,0.072289156626506,0.0409165302782324,0.0,0.1176470588235294,0.065359477124183,0.06,0.029294274300932,0.0305970149253731,0.1099476439790576,0.0625,-0.0085106382978723,0.0,-0.0010330578512396,0.0925207756232687,0.0786240786240786,0.0184331797235023,0.1292134831460674,0.0625,0.0197183098591549,0.1612032004545724
"Saint Petersburg, FL",Saint Petersburg,FL,2023,0.0357507660878447,0.0471698113207547,1.0,0.1096491228070175,0.0282208588957055,0.0566037735849056,0.0620957309184993,0.0687907313540912,-0.0188679245283018,-0.0294117647058823,0.0686695278969957,0.0,0.0217166494312306,0.1054766734279918,0.0728929384965831,0.0143288084464555,0.0746268656716417,0.0,0.0193370165745856,0.0407389924275156
"Saint Petersburg, FL",Saint Petersburg,FL,2024,0.0424063116370808,0.0375375375375375,0.0,0.0632411067193675,0.0107398568019093,0.0535714285714285,-0.0219244823386114,0.0684281842818428,0.1009615384615384,-0.0909090909090909,0.0080321285140562,0.0,0.0465587044534413,0.046788990825688,0.0424628450106157,0.0126394052044609,0.0833333333333333,-0.1176470588235294,0.046070460704607,-0.0076753561396724
"Irvine, CA",Irvine,CA,2020,0.0192554557124518,0.0162337662337662,0.0,0.0448717948717948,0.0406852248394004,0.081081081081081,-0.0060137457044673,0.0599853694220921,0.0488372093023255,-0.0434782608695652,-0.026252983293556,0.0,0.0223048327137546,0.0232281119714115,0.0378640776699029,0.0300136425648021,0.1968503937007874,-0.7,0.0202177293934681,0.0497688187480977
"Irvine, CA",Irvine,CA,2021,0.0037783375314861,0.0,0.0,0.1533742331288343,0.0349794238683127,0.0857142857142857,0.0250648228176318,0.0441683919944789,0.0221729490022172,0.0324675324675324,0.034313725490196,0.0,0.0509090909090909,0.0389988358556461,0.0467726847521047,0.0794701986754966,0.131578947368421,0.6666666666666666,-0.024390243902439,0.1575350819807759
"Irvine, CA",Irvine,CA,2022,-0.0075282308657465,0.0223642172523961,0.0,0.0531914893617021,0.0318091451292246,0.0953947368421052,0.0370994940978077,0.037673496364838,0.0260303687635574,0.0188679245283018,0.0142180094786729,0.0,0.0086505190311418,0.0394957983193277,0.0420017873100983,0.0343558282208589,0.2906976744186046,0.6,0.0015625,0.1658075097418433
"Irvine, CA",Irvine,CA,2023,0.0493046776232617,-0.028125,0.0,0.0707070707070707,0.0289017341040462,0.069069069069069,-0.0146341463414634,0.0611464968152866,-0.0761099365750528,0.0555555555555555,0.0186915887850467,0.0,0.072041166380789,0.0590137429264349,0.0025728987993138,-0.0130486358244365,0.2747747747747748,0.125,0.0171606864274571,0.1188933472236131
"Irvine, CA",Irvine,CA,2024,0.0325301204819277,-0.0048231511254019,0.0,0.0047169811320754,0.0187265917602996,0.0252808988764044,0.0016501650165016,0.0600240096038415,0.0251716247139588,-0.1637426900584795,-0.0252293577981651,0.0,0.0448,0.0292620865139949,-0.0068434559452523,0.0132211538461538,-0.0035335689045936,-0.2222222222222222,-0.00920245398773,0.156700631090678
"Toledo, OH",Toledo,OH,2020,0.0087976539589442,-0.028391167192429,0.0,-0.0568181818181818,-0.0082872928176795,-0.0776699029126213,-0.0053333333333333,0.0057670126874279,-0.0105263157894736,-0.1830985915492957,-0.0101351351351351,0.0,-0.0306278713629402,-0.0076190476190476,-0.08,-0.0084566596194503,-0.0473372781065088,0.0,0.0,0.145968742161883
"Toledo, OH",Toledo,OH,2021,0.0276162790697674,0.0259740259740259,0.0,0.036144578313253,-0.0167130919220055,0.031578947368421,-0.0187667560321715,-0.0057339449541284,-0.0531914893617021,-0.0172413793103448,-0.0477815699658703,0.0,-0.0315955766192733,-0.0095969289827255,0.0039525691699604,0.0085287846481876,-0.031055900621118,0.0,-0.0070422535211267,0.1141641002432962
"Toledo, OH",Toledo,OH,2022,0.0424328147100424,-0.0221518987341772,0.0,-0.0348837209302325,-0.0056657223796034,-0.0204081632653061,-0.0437158469945355,0.0334486735870818,-0.0674157303370786,0.0175438596491228,-0.007168458781362,0.0,-0.0065252854812398,0.0096899224806201,0.0748031496062992,-0.0105708245243128,0.141025641025641,0.0,0.0,0.0941116484824081
"Toledo, OH",Toledo,OH,2023,0.0284938941655359,-0.0032362459546925,0.0,0.0843373493975903,0.0227920227920227,-0.03125,-0.0257142857142857,0.0345982142857142,-0.0481927710843373,-0.0172413793103448,-0.0361010830324909,0.0,0.0049261083743842,-0.0518234165067178,-0.0476190476190476,-0.0074786324786324,0.1067415730337078,0.0,-0.0390070921985815,0.0663320353375116
"Toledo, OH",Toledo,OH,2024,-0.0356200527704485,-0.0324675324675324,0.0,0.0,-0.0167130919220055,0.053763440860215,-0.0234604105571847,-0.0053937432578209,0.0632911392405063,-0.3684210526315789,-0.0224719101123595,0.0,-0.0277777777777777,0.0020242914979757,0.0,0.0021528525296017,-0.0862944162436548,0.0,-0.022140221402214,0.0596753936046197
"Chandler, AZ",Chandler,AZ,2020,0.0539629005059021,0.0943952802359882,0.0,0.043103448275862,0.0340314136125654,0.0246913580246913,0.0021881838074398,0.0502732240437158,0.1478260869565217,0.1276595744680851,-0.0241545893719806,0.0,0.0381355932203389,0.0374574347332576,0.0805500982318271,0.0140127388535031,0.0854700854700854,0.0,0.0117994100294985,0.1352880271167907
"Chandler, AZ",Chandler,AZ,2021,0.0064,-0.0296495956873315,0.0,-0.0578512396694214,0.0278481012658227,0.0301204819277108,0.0829694323144104,0.023933402705515,0.0,0.0377358490566037,0.0049504950495049,0.0,0.0224489795918367,0.0437636761487965,0.08,-0.0012562814070351,0.0866141732283464,0.0,-0.0204081632653061,0.2739380420414128
"Chandler, AZ",Chandler,AZ,2022,0.0317965023847376,0.1361111111111111,0.0,-0.0350877192982456,0.0985221674876847,0.0467836257309941,0.0040322580645161,0.0335365853658536,0.053030303030303,0.0,0.0,0.0,0.0678642714570858,0.0628930817610062,0.069023569023569,-0.0037735849056603,0.1159420289855072,0.0,-0.0148809523809523,0.0611743123964855
"Chandler, AZ",Chandler,AZ,2023,0.0600924499229583,0.0171149144254278,0.0,0.2181818181818181,0.0403587443946188,-0.0670391061452514,0.0200803212851405,0.0766961651917404,-0.0287769784172661,0.0,0.0098522167487684,0.0,0.0803738317757009,0.0522682445759368,0.0362204724409448,0.0088383838383838,0.0714285714285714,0.0,0.0151057401812688,-0.0032568646030604
"Chandler, AZ",Chandler,AZ,2024,0.0101744186046511,-0.0192307692307692,0.0,0.0223880597014925,-0.0129310344827586,0.0359281437125748,-0.0295275590551181,0.0301369863013698,-0.0222222222222222,0.1454545454545454,0.0,0.0,0.0259515570934256,0.0309278350515463,-0.0227963525835866,-0.0112640801001251,-0.0484848484848484,0.0,-0.0148809523809523,0.0094317198177232
"Tallahassee, FL",Tallahassee,FL,2020,0.0107671601615074,0.0426966292134831,0.0,0.0625,0.0357698289269051,-0.0254237288135593,0.0113895216400911,-0.0104849279161205,0.0147058823529411,0.0555555555555555,0.03,0.0,0.022167487684729,0.0021536252692031,0.0300230946882217,-0.0112359550561797,-0.0404040404040404,-0.0833333333333333,0.0042194092827004,0.0787729992611973
"Tallahassee, FL",Tallahassee,FL,2021,0.0133155792276964,0.0064655172413793,-0.25,0.0490196078431372,-0.009009009009009,0.0869565217391304,0.0112612612612612,0.0463576158940397,0.038647342995169,0.0263157894736842,-0.0097087378640776,0.0,-0.008433734939759,0.0057306590257879,0.0650224215246636,-0.0299586776859504,0.0,0.0,0.0084033613445378,0.1166068856775257
"Tallahassee, FL",Tallahassee,FL,2022,-0.0341655716162943,0.0299785867237687,0.3333333333333333,0.1495327102803738,0.0606060606060606,-0.08,0.0133630289532293,0.0455696202531645,-0.1302325581395348,0.0256410256410256,0.0098039215686274,0.0,0.0255164034021871,0.0235042735042735,0.0084210526315789,0.0255591054313099,0.2105263157894736,0.1818181818181818,-0.0375,0.0805270845146047
"Tallahassee, FL",Tallahassee,FL,2023,-0.0040816326530612,0.0686070686070686,1.25,0.08130081300813,-0.0014285714285714,0.0347826086956521,0.0109890109890109,0.0544794188861985,-0.0106951871657754,0.075,-0.0194174757281553,0.0,0.0047393364928909,0.0153096729297146,-0.0083507306889352,0.0031152647975077,0.1217391304347826,0.3846153846153846,0.0259740259740259,0.0560019977978558
"Tallahassee, FL",Tallahassee,FL,2024,0.0259562841530054,0.0661478599221789,0.0,0.0225563909774436,0.0014306151645207,0.0840336134453781,-0.0543478260869565,0.010332950631458,-0.0432432432432432,-0.0697674418604651,0.0,0.0,0.0200471698113207,0.0233036326250856,0.0421052631578947,-0.0134575569358178,-0.0465116279069767,0.0555555555555555,-0.0464135021097046,0.0064936599270631
"Jersey City, NJ",Jersey City,NJ,2020,0.0564373897707231,0.0177514792899408,0.0,0.0344827586206896,-0.0049261083743842,-0.0217391304347826,0.0084985835694051,0.0396975425330812,-0.0172413793103448,-0.0769230769230769,-0.0449438202247191,0.0,-0.0206378986866791,-0.0104477611940298,0.0367647058823529,-0.0061124694376528,0.1083333333333333,0.0,0.0434782608695652,0.0968969942593154
"Jersey City, NJ",Jersey City,NJ,2021,-0.008347245409015,0.0523255813953488,0.0,0.0111111111111111,0.0445544554455445,0.0222222222222222,0.0112359550561797,0.009090909090909,0.0526315789473684,0.1666666666666666,-0.0352941176470588,0.0,-0.0076628352490421,0.028657616892911,0.0354609929078014,0.008610086100861,0.0338345864661654,0.0,-0.0694444444444444,0.0629369995279581
"Jersey City, NJ",Jersey City,NJ,2022,0.037037037037037,0.0607734806629834,0.0,0.0439560439560439,0.0521327014218009,-0.0434782608695652,0.05,0.0252252252252252,-0.0083333333333333,0.2857142857142857,0.073170731707317,0.0,-0.0231660231660231,0.0058651026392961,-0.0034246575342465,-0.0097560975609756,0.0036363636363636,0.0,-0.0248756218905472,0.0144443214524393
"Jersey City, NJ",Jersey City,NJ,2023,0.0487012987012987,-0.0364583333333333,0.0,0.0842105263157894,-0.081081081081081,0.0568181818181818,-0.0555555555555555,0.0193321616871704,0.0756302521008403,-0.1666666666666666,0.0568181818181818,0.0,0.0494071146245059,0.0553935860058309,-0.0137457044673539,-0.0086206896551724,0.0543478260869565,0.0,-0.0051020408163265,0.0238278043130789
"Jersey City, NJ",Jersey City,NJ,2024,0.0092879256965944,0.027027027027027,0.0,-0.029126213592233,-0.0196078431372549,0.021505376344086,-0.0280112044817927,0.0068965517241379,-0.125,0.0666666666666666,0.0,0.0,0.0282485875706214,0.0069060773480662,-0.0209059233449477,-0.0322981366459627,-0.0721649484536082,0.0,-0.0666666666666666,0.0801621142606162
"Plano, TX",Plano,TX,2020,0.031055900621118,-0.0075046904315197,0.0,0.1724137931034483,-0.0174418604651162,0.005181347150259,-0.0047114252061248,0.00947306098283,0.0371900826446281,-0.0772532188841201,-0.0126582278481012,-0.074074074074074,0.0113475177304964,0.0310796074154852,-0.001669449081803,0.0009066183136899,0.0317460317460317,-0.6666666666666666,-0.053030303030303,0.066447964238175
"Plano, TX",Plano,TX,2021,-0.0271084337349397,0.0340264650283553,0.0,-0.0514705882352941,0.0315581854043392,0.0360824742268041,0.0,0.0252199413489736,-0.0079681274900398,0.013953488372093,0.0192307692307692,-0.2,0.0308555399719495,0.0475938656795346,0.0501672240802675,-0.0163043478260869,0.1384615384615384,0.0,-0.018,0.1997547172149613
"Plano, TX",Plano,TX,2022,0.0030959752321981,0.0511882998171846,0.0,0.0155038759689922,0.0630975143403441,0.0049751243781094,0.0248520710059171,0.0097254004576659,0.0963855421686747,0.0642201834862385,0.0125786163522012,-0.05,0.0204081632653061,0.06108026249369,0.0812101910828025,0.0064456721915285,0.1351351351351351,1.3333333333333333,0.0264765784114052,0.1553161189270102
